web-scraper-order,web-scraper-start-url,filme,filme-href,a_titulo,a_titulo_original,a_avaliacao,a_capa-src,a_txt_generos,a_ano,a_tipo
"1676315800-504","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Alienígenas no Ataque","https://www.imdb.com/title/tt0085106/?ref_=kw_li_tt","Alienígenas no Ataque","Alienígenas no Ataque","7,8","https://m.media-amazon.com/images/M/MV5BMjM1Mzk1NjQyM15BMl5BanBnXkFtZTgwNjY2NDI1MDE@._V1_QL75_UX190_CR0,0,190,281_.jpg","Aventura","1983","Minissérie de televisão"
"1676315800-505","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Alienígenas no Ataque","https://www.imdb.com/title/tt0085106/?ref_=kw_li_tt","Alienígenas no Ataque","Alienígenas no Ataque","7,8","https://m.media-amazon.com/images/M/MV5BMjM1Mzk1NjQyM15BMl5BanBnXkFtZTgwNjY2NDI1MDE@._V1_QL75_UX190_CR0,0,190,281_.jpg","Ficção científica","1983","Minissérie de televisão"
"1676315805-506","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","UFO","https://www.imdb.com/title/tt0063962/?ref_=kw_li_tt","UFO","UFO","7,9","https://m.media-amazon.com/images/M/MV5BZGEyNTIzYzEtNTg5MC00MDc5LWE2ZmItYWM2ZDBjN2E3YWU0XkEyXkFqcGdeQXVyNDA3MDAwOQ@@._V1_QL75_UY281_CR14,0,190,281_.jpg","Ação","1970–1971","Série de TV"
"1676315805-507","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","UFO","https://www.imdb.com/title/tt0063962/?ref_=kw_li_tt","UFO","UFO","7,9","https://m.media-amazon.com/images/M/MV5BZGEyNTIzYzEtNTg5MC00MDc5LWE2ZmItYWM2ZDBjN2E3YWU0XkEyXkFqcGdeQXVyNDA3MDAwOQ@@._V1_QL75_UY281_CR14,0,190,281_.jpg","Ficção científica","1970–1971","Série de TV"
"1676315809-508","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","A Chegada","https://www.imdb.com/title/tt2543164/?ref_=kw_li_tt","A Chegada","A Chegada","7,9","https://m.media-amazon.com/images/M/MV5BMTczYjJiYzQtZGZjYi00NDU2LWEwMDUtYmVhN2RkMzIxZmJjXkEyXkFqcGdeQXVyMTAyOTE2ODg0._V1_QL75_UX190_CR0,2,190,281_.jpg","Drama","2016","20162016"
"1676315809-509","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","A Chegada","https://www.imdb.com/title/tt2543164/?ref_=kw_li_tt","A Chegada","A Chegada","7,9","https://m.media-amazon.com/images/M/MV5BMTczYjJiYzQtZGZjYi00NDU2LWEwMDUtYmVhN2RkMzIxZmJjXkEyXkFqcGdeQXVyMTAyOTE2ODg0._V1_QL75_UX190_CR0,2,190,281_.jpg","Mistério","2016","20162016"
"1676315809-510","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","A Chegada","https://www.imdb.com/title/tt2543164/?ref_=kw_li_tt","A Chegada","A Chegada","7,9","https://m.media-amazon.com/images/M/MV5BMTczYjJiYzQtZGZjYi00NDU2LWEwMDUtYmVhN2RkMzIxZmJjXkEyXkFqcGdeQXVyMTAyOTE2ODg0._V1_QL75_UX190_CR0,2,190,281_.jpg","Ficção científica","2016","20162016"
"1676315816-511","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","No Limite do Amanhã","https://www.imdb.com/title/tt1631867/?ref_=kw_li_tt","No Limite do Amanhã","No Limite do Amanhã","7,9","https://m.media-amazon.com/images/M/MV5BYjMxN2UwMTctYjMxOC00ZWQ2LTk5YzYtNTUxOWRiMDY4MmE1XkEyXkFqcGdeQXVyMTAyOTE2ODg0._V1_QL75_UY281_CR1,0,190,281_.jpg","Ação","2014","20142014"
"1676315816-512","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","No Limite do Amanhã","https://www.imdb.com/title/tt1631867/?ref_=kw_li_tt","No Limite do Amanhã","No Limite do Amanhã","7,9","https://m.media-amazon.com/images/M/MV5BYjMxN2UwMTctYjMxOC00ZWQ2LTk5YzYtNTUxOWRiMDY4MmE1XkEyXkFqcGdeQXVyMTAyOTE2ODg0._V1_QL75_UY281_CR1,0,190,281_.jpg","Aventura","2014","20142014"
"1676315816-513","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","No Limite do Amanhã","https://www.imdb.com/title/tt1631867/?ref_=kw_li_tt","No Limite do Amanhã","No Limite do Amanhã","7,9","https://m.media-amazon.com/images/M/MV5BYjMxN2UwMTctYjMxOC00ZWQ2LTk5YzYtNTUxOWRiMDY4MmE1XkEyXkFqcGdeQXVyMTAyOTE2ODg0._V1_QL75_UY281_CR1,0,190,281_.jpg","Ficção científica","2014","20142014"
"1676315828-514","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Transformers","https://www.imdb.com/title/tt0086817/?ref_=kw_li_tt","Transformers","Transformers","8,0","https://m.media-amazon.com/images/M/MV5BZjgxYjBmYTktNDRmYi00N2IzLWIxMGUtNWJlM2RiN2M3NzgzXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_QL75_UX190_CR0,2,190,281_.jpg","Animação","1984–1987","Série de TV"
"1676315828-515","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Transformers","https://www.imdb.com/title/tt0086817/?ref_=kw_li_tt","Transformers","Transformers","8,0","https://m.media-amazon.com/images/M/MV5BZjgxYjBmYTktNDRmYi00N2IzLWIxMGUtNWJlM2RiN2M3NzgzXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_QL75_UX190_CR0,2,190,281_.jpg","Ação","1984–1987","Série de TV"
"1676315828-516","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Transformers","https://www.imdb.com/title/tt0086817/?ref_=kw_li_tt","Transformers","Transformers","8,0","https://m.media-amazon.com/images/M/MV5BZjgxYjBmYTktNDRmYi00N2IzLWIxMGUtNWJlM2RiN2M3NzgzXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_QL75_UX190_CR0,2,190,281_.jpg","Aventura","1984–1987","Série de TV"
"1676315834-517","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","The Avengers - Os Vingadores","https://www.imdb.com/title/tt0848228/?ref_=kw_li_tt","The Avengers - Os Vingadores","The Avengers - Os Vingadores","8,0","https://m.media-amazon.com/images/M/MV5BNTYxOGQ4NjItYTQzNy00ODFhLWEwOWItYThhNTM1YTQ3YTkzXkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_QL75_UX190_CR0,0,190,281_.jpg","Ação","2012","20122012"
"1676315834-518","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","The Avengers - Os Vingadores","https://www.imdb.com/title/tt0848228/?ref_=kw_li_tt","The Avengers - Os Vingadores","The Avengers - Os Vingadores","8,0","https://m.media-amazon.com/images/M/MV5BNTYxOGQ4NjItYTQzNy00ODFhLWEwOWItYThhNTM1YTQ3YTkzXkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_QL75_UX190_CR0,0,190,281_.jpg","Ficção científica","2012","20122012"
"1676315839-519","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Liga da Justiça de Zack Snyder","https://www.imdb.com/title/tt12361974/?ref_=kw_li_tt","Liga da Justiça de Zack Snyder","Liga da Justiça de Zack Snyder","8,0","https://m.media-amazon.com/images/M/MV5BYjI3NDg0ZTEtMDEwYS00YWMyLThjYjktMTNlM2NmYjc1OGRiXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX190_CR0,0,190,281_.jpg","Ação","2021","20212021"
"1676315839-520","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Liga da Justiça de Zack Snyder","https://www.imdb.com/title/tt12361974/?ref_=kw_li_tt","Liga da Justiça de Zack Snyder","Liga da Justiça de Zack Snyder","8,0","https://m.media-amazon.com/images/M/MV5BYjI3NDg0ZTEtMDEwYS00YWMyLThjYjktMTNlM2NmYjc1OGRiXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX190_CR0,0,190,281_.jpg","Aventura","2021","20212021"
"1676315839-521","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Liga da Justiça de Zack Snyder","https://www.imdb.com/title/tt12361974/?ref_=kw_li_tt","Liga da Justiça de Zack Snyder","Liga da Justiça de Zack Snyder","8,0","https://m.media-amazon.com/images/M/MV5BYjI3NDg0ZTEtMDEwYS00YWMyLThjYjktMTNlM2NmYjc1OGRiXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX190_CR0,0,190,281_.jpg","Fantasia","2021","20212021"
"1676315845-522","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Invasor Zim","https://www.imdb.com/title/tt0235923/?ref_=kw_li_tt","Invasor Zim","Invasor Zim","8,4","https://m.media-amazon.com/images/M/MV5BOTZjZWM2OGUtOGFjMC00NjEzLWJjNjktNzA1MTZlZWQzZGE1XkEyXkFqcGdeQXVyODA4OTIyMzY@._V1_QL75_UX190_CR0,2,190,281_.jpg","Animação","2001–2006","Série de TV"
"1676315845-523","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Invasor Zim","https://www.imdb.com/title/tt0235923/?ref_=kw_li_tt","Invasor Zim","Invasor Zim","8,4","https://m.media-amazon.com/images/M/MV5BOTZjZWM2OGUtOGFjMC00NjEzLWJjNjktNzA1MTZlZWQzZGE1XkEyXkFqcGdeQXVyODA4OTIyMzY@._V1_QL75_UX190_CR0,2,190,281_.jpg","Ação","2001–2006","Série de TV"
"1676315845-524","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Invasor Zim","https://www.imdb.com/title/tt0235923/?ref_=kw_li_tt","Invasor Zim","Invasor Zim","8,4","https://m.media-amazon.com/images/M/MV5BOTZjZWM2OGUtOGFjMC00NjEzLWJjNjktNzA1MTZlZWQzZGE1XkEyXkFqcGdeQXVyODA4OTIyMzY@._V1_QL75_UX190_CR0,2,190,281_.jpg","Aventura","2001–2006","Série de TV"
"1676315850-525","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Vingadores: Ultimato","https://www.imdb.com/title/tt4154796/?ref_=kw_li_tt","Vingadores: Ultimato","Vingadores: Ultimato","8,4","https://m.media-amazon.com/images/M/MV5BNTRkZDU0NDQtYzdkNS00MGMzLTk3MmEtYjgyMWNhYzRkZDc4XkEyXkFqcGdeQXVyMTI5ODk3NDU1._V1_QL75_UY281_CR1,0,190,281_.jpg","Ação","2019","20192019"
"1676315850-526","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Vingadores: Ultimato","https://www.imdb.com/title/tt4154796/?ref_=kw_li_tt","Vingadores: Ultimato","Vingadores: Ultimato","8,4","https://m.media-amazon.com/images/M/MV5BNTRkZDU0NDQtYzdkNS00MGMzLTk3MmEtYjgyMWNhYzRkZDc4XkEyXkFqcGdeQXVyMTI5ODk3NDU1._V1_QL75_UY281_CR1,0,190,281_.jpg","Aventura","2019","20192019"
"1676315850-527","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Vingadores: Ultimato","https://www.imdb.com/title/tt4154796/?ref_=kw_li_tt","Vingadores: Ultimato","Vingadores: Ultimato","8,4","https://m.media-amazon.com/images/M/MV5BNTRkZDU0NDQtYzdkNS00MGMzLTk3MmEtYjgyMWNhYzRkZDc4XkEyXkFqcGdeQXVyMTI5ODk3NDU1._V1_QL75_UY281_CR1,0,190,281_.jpg","Drama","2019","20192019"
"1676315855-528","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","11½","https://www.imdb.com/title/tt1399517/?ref_=kw_li_tt","11½","11½","8,5","https://m.media-amazon.com/images/M/MV5BMjM3NjA3OTkwNF5BMl5BanBnXkFtZTcwNjk3NDk2Mg@@._V1_QL75_UY281_CR6,0,190,281_.jpg","Curta-Metragem","2009","20092009"
"1676315855-529","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","11½","https://www.imdb.com/title/tt1399517/?ref_=kw_li_tt","11½","11½","8,5","https://m.media-amazon.com/images/M/MV5BMjM3NjA3OTkwNF5BMl5BanBnXkFtZTcwNjk3NDk2Mg@@._V1_QL75_UY281_CR6,0,190,281_.jpg","Comédia","2009","20092009"
"1676315855-530","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","11½","https://www.imdb.com/title/tt1399517/?ref_=kw_li_tt","11½","11½","8,5","https://m.media-amazon.com/images/M/MV5BMjM3NjA3OTkwNF5BMl5BanBnXkFtZTcwNjk3NDk2Mg@@._V1_QL75_UY281_CR6,0,190,281_.jpg","Ficção científica","2009","20092009"
"1676315862-531","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Alice in Chains: Black Antenna","https://www.imdb.com/title/tt10132506/?ref_=kw_li_tt","Alice in Chains: Black Antenna","Alice in Chains: Black Antenna","8,9","https://m.media-amazon.com/images/M/MV5BMmNjNDlmM2QtOWYyNi00MzBiLWJiMjQtNTZjNmZlZTZkMTZmXkEyXkFqcGdeQXVyMTc5NTU1NDU@._V1_QL75_UY281_CR155,0,190,281_.jpg","Musical","2019","Série de TV"
"1676315862-532","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Alice in Chains: Black Antenna","https://www.imdb.com/title/tt10132506/?ref_=kw_li_tt","Alice in Chains: Black Antenna","Alice in Chains: Black Antenna","8,9","https://m.media-amazon.com/images/M/MV5BMmNjNDlmM2QtOWYyNi00MzBiLWJiMjQtNTZjNmZlZTZkMTZmXkEyXkFqcGdeQXVyMTc5NTU1NDU@._V1_QL75_UY281_CR155,0,190,281_.jpg","Ficção científica","2019","Série de TV"
"1676315862-533","https://www.imdb.com/search/keyword/?keywords=alien%2Cextraterrestrial%2Calien-invasion&ref_=kw_ref_key&mode=detail&page=1&sort=user_rating,desc","Alice in Chains: Black Antenna","https://www.imdb.com/title/tt10132506/?ref_=kw_li_tt","Alice in Chains: Black Antenna","Alice in Chains: Black Antenna","8,9","https://m.media-amazon.com/images/M/MV5BMmNjNDlmM2QtOWYyNi00MzBiLWJiMjQtNTZjNmZlZTZkMTZmXkEyXkFqcGdeQXVyMTc5NTU1NDU@._V1_QL75_UY281_CR155,0,190,281_.jpg","Suspense","2019","Série de TV"
